Store,State,Date,Sales,MSA,DistributionCenter
Store-Broomall PA,PA,2/3/2020,19606.63,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/4/2020,7862.36,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/5/2020,8365.79,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/6/2020,11489.79,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/7/2020,3413.08,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/10/2020,5805.20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/11/2020,10538.14,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/12/2020,3367.47,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/13/2020,11990.95,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/14/2020,4817.10,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/17/2020,7481.67,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/18/2020,5419.55,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/19/2020,3887.10,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/20/2020,9669.12,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/21/2020,5360.54,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/24/2020,4475.26,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/25/2020,3117.80,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/26/2020,3595.36,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/27/2020,4051.96,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,2/28/2020,3978.60,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/2/2020,20879.08,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/3/2020,8531.74,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/4/2020,5653.15,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/5/2020,9425.37,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/6/2020,2844.48,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/9/2020,10690.98,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/10/2020,5414.27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/11/2020,6820.47,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/12/2020,8377.15,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/13/2020,4686.77,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/16/2020,7395.18,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/17/2020,13867.64,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/18/2020,3576.29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/19/2020,8031.85,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/20/2020,1565.49,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/23/2020,7210.23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/24/2020,3972.68,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/25/2020,3444.57,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/26/2020,4310.40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/27/2020,2079.23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/30/2020,3459.44,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,3/31/2020,2855.15,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/1/2020,3959.08,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/2/2020,3443.04,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/3/2020,2723.30,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/6/2020,4596.32,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/7/2020,4282.34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/8/2020,1657.79,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/9/2020,3336.19,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/10/2020,1031.63,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/13/2020,5244.80,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/14/2020,4407.72,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/15/2020,4212.90,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/16/2020,5022.65,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/17/2020,3811.26,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/20/2020,4727.67,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/21/2020,2965.60,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/22/2020,5761.93,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/23/2020,4361.71,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/24/2020,1968.65,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/27/2020,3454.77,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/28/2020,2514.39,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/29/2020,4980.09,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,4/30/2020,3441.03,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/1/2020,4972.49,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/4/2020,5910.17,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/5/2020,8746.59,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/6/2020,5785.69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/7/2020,3897.41,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/11/2020,4778.60,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/12/2020,6889.70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/13/2020,8753.80,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/14/2020,6972.36,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/15/2020,4680.29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/18/2020,7010.91,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/19/2020,6202.45,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/20/2020,5993.50,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/21/2020,8457.52,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/22/2020,5543.30,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/26/2020,8317.84,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/27/2020,7952.74,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/28/2020,5282.87,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,5/29/2020,3327.87,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/1/2020,13627.39,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/2/2020,16491.72,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/3/2020,8566.93,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/4/2020,8891.18,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/5/2020,9278.16,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/8/2020,8155.76,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/9/2020,6141.69,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/10/2020,10061.28,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/11/2020,6149.88,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/12/2020,9628.16,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/15/2020,5594.84,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/16/2020,6208.37,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/17/2020,8833.37,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/18/2020,9115.89,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/19/2020,8649.05,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/22/2020,11375.15,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/23/2020,11326.47,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/24/2020,8909.51,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/25/2020,7102.93,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/26/2020,7989.98,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/29/2020,5599.66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,6/30/2020,8292.88,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/1/2020,14036.78,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/2/2020,9360.61,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/6/2020,16268.04,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/7/2020,5801.56,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/8/2020,13413.49,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/9/2020,5636.11,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/10/2020,12473.34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/13/2020,7522.89,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/14/2020,9255.87,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/15/2020,11096.25,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/16/2020,6208.53,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/17/2020,10605.34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/20/2020,9276.84,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/21/2020,7984.25,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/22/2020,11328.20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/23/2020,9457.21,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/24/2020,7221.87,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/27/2020,7539.76,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/28/2020,11595.02,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/29/2020,8678.10,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/30/2020,6260.53,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,7/31/2020,5714.55,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/3/2020,16411.18,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/4/2020,5921.09,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/5/2020,10403.93,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/6/2020,10809.71,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/7/2020,9010.90,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/10/2020,9707.13,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/11/2020,7319.78,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/12/2020,7797.76,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/13/2020,6317.77,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/14/2020,3937.98,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/17/2020,14020.10,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/18/2020,7875.02,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/19/2020,6603.40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/20/2020,10300.31,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/21/2020,6447.00,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/24/2020,8873.73,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/25/2020,4117.23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/26/2020,7676.59,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/27/2020,7497.85,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/28/2020,6314.24,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,8/31/2020,7550.11,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/1/2020,24984.34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/2/2020,4951.19,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/3/2020,10154.64,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/4/2020,12045.68,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/8/2020,7334.02,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/9/2020,5618.66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/10/2020,13343.04,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/11/2020,8385.01,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/14/2020,11198.73,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/15/2020,7148.45,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/16/2020,4128.66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/17/2020,10200.63,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/18/2020,13644.24,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/21/2020,8340.17,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/22/2020,7014.79,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/23/2020,12287.78,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/24/2020,7544.37,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/25/2020,4525.57,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/28/2020,11833.33,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/29/2020,5192.96,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,9/30/2020,5883.12,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/1/2020,21502.77,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/2/2020,6645.11,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/5/2020,10338.41,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/6/2020,13791.19,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/7/2020,7626.54,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/8/2020,7393.45,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/9/2020,14556.65,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/12/2020,10846.30,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/13/2020,13272.23,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/14/2020,12415.73,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/15/2020,15749.95,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/16/2020,6203.70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/19/2020,12452.22,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/20/2020,6040.38,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/21/2020,15481.91,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/22/2020,15562.90,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/23/2020,9425.06,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/26/2020,8105.96,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/27/2020,10274.01,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/28/2020,39116.02,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/29/2020,4347.24,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,10/30/2020,6665.79,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/2/2020,21656.04,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/3/2020,7724.29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/4/2020,10601.49,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/5/2020,4660.21,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/6/2020,7490.60,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/9/2020,11821.78,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/10/2020,6178.19,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/11/2020,8782.89,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/12/2020,11838.41,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/13/2020,4343.91,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/16/2020,11271.97,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/17/2020,14016.49,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/18/2020,5495.61,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/19/2020,10951.73,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/20/2020,5656.53,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/23/2020,7192.20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/24/2020,14775.26,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/25/2020,5615.97,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,11/30/2020,11790.73,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/1/2020,21157.33,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/2/2020,8390.33,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/3/2020,5721.25,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/4/2020,7448.45,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/7/2020,9881.00,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/8/2020,10810.50,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/9/2020,13732.11,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
Store-Broomall PA,PA,12/10/2020,10028.58,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro",DC-2
